毛日成,副主任医师,感染发热,复旦大学附属华山医院,9.9,擅长：感染发热的相关疾病,￥150,￥150
王彦丽,副主任医师,肝炎门诊,中国医科大学附属第一医院,10.0,擅长：各种肝病，包括病毒性肝炎，肝硬化，重症肝病及各种...,￥69,未开通
王淑艳,主任医师,内分泌科门诊,烟台毓璜顶医院,10.0,擅长：主攻糖尿病、肥胖症、继发性高血压、垂体疾病、骨质...,￥60,￥269
马东霞,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,擅长：过敏性哮喘，过敏性鼻炎，过敏性咳嗽，鸡蛋牛奶等食...,￥30,未开通
赵连江,主任医师,内科,潍坊市第二人民医院,10.0,擅长：中西医结合治疗肺部疾病及心脑血管疾病，尤其擅长肺...,￥5,￥50
陈义林,主任医师,心血管科,六安市人民医院,,擅长：心律失常、高血压、冠心病、心衰,￥30,暂无排班
张鹏,主任医师,肾病内科,西京医院,10.0,擅长：IgA肾病、肾病综合征、膜性肾病、紫癜性肾炎、...,￥200,暂无排班
杨友,副主任医师,行为障碍,上海儿童医学中心,9.9,擅长：儿童孤独症谱系障碍、注意缺陷多动障碍、抽动障碍、...,￥280,￥480
刘兵城,主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,擅长：血液病的诊治，包括血液恶性疾病、骨髓增殖性肿瘤、...,￥200,￥500
张勇,副主任医师,呼吸内科,复旦大学附属中山医院,9.9,擅长：肺部磨玻璃结节风险预测、疑难肺结节的鉴别诊断、肺...,￥300,￥1000
俞小芳,主任医师,肾病科,复旦大学附属中山医院,9.9,擅长：血尿，蛋白尿，慢性肾小球肾炎，尤其是模性肾病，遗...,￥250,￥1000
吴秋玲,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,9.8,擅长：白血病、淋巴瘤、多发性骨髓瘤、贫血、白细胞减少,￥50,￥100
程姝娟,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：冠心病，血管闭塞，心肌梗死、动脉粥样硬化、心律失...,￥500,￥500
杨勇,副主任医师,心脏内科,西京医院,9.7,擅长：先天性心脏病风湿性心脏病冠状动脉粥样硬化性心...,￥50,￥200
雷丰丰,主任医师,呼吸科,甘肃省人民医院,10.0,擅长：肺结节，磨玻璃结节，亚实性结节，肺部感染，新型冠...,￥40,￥50
程敏,副主任医师,心血管内科,华中科技大学同济医学院附属协和医院,10.0,擅长：特殊时期：愿意为新老病友免费提供发热疾病的初步诊...,￥59,未开通
任昊,主任医师,肾病中心,南方医科大学南方医院,10.0,擅长：各类风湿性疾病的诊治(包括系统性红斑狼疮、类风湿...,￥80,未开通
赵刚,副主任医师,心内科,复旦大学附属中山医院,10.0,擅长：冠心病的介入治疗，善于应用IVUS、FFR、OC...,未开通,未开通
杨光,主任医师,肾科门诊,江苏省人民医院,9.9,擅长：各种肾炎、肾病和肾功能不全肾衰竭的诊治，尤其疑难...,￥200,￥2000
龚建,住院医师,消化内科门诊,中南大学湘雅二医院,9.9,擅长：本人在湘雅二医院从事消化内科工作，擅长胃炎，肠炎...,￥50,￥40
张炯,副主任医师,风湿免疫科,复旦大学附属华山医院,9.7,擅长：皮肌炎（尤其是皮疹及并发症的控制）、红斑狼疮（包...,￥300,￥300
于世龙,主任医师,心血管内科,华中科技大学同济医学院附属协和医院,9.9,擅长：冠心病、高血压、心律失常、血脂异常、胸痛、心悸,￥100,￥100
黄伟,主任医师,血液内科,华中科技大学同济医学院附属同济医院,9.9,擅长：白血病，淋巴瘤，骨髓瘤，骨髓增生异常综合症,￥60,￥150
杨晓,主任医师,肾内科,华中科技大学同济医学院附属协和医院,9.9,擅长：肾脏病、原发性肾小球疾病、继发性肾小球疾病、狼疮...,￥80,未开通
宿燕岗,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.4,擅长：心力衰竭、心脏起搏诊治,￥300,未开通
卢新政,主任医师,二院心血管科门诊,江苏省人民医院,10.0,擅长：各类心脏病的诊治，尤其是高血压病、冠心病、高血脂...,￥200,￥300
褚章波,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：白血病、淋巴瘤、骨髓瘤等血液系统恶性肿瘤和其它血...,￥200,￥500
金嘉琳,主任医师,感染发热,复旦大学附属华山医院,8.9,擅长：发热待查、中枢神经系统感染、败血症及感染性心内膜...,￥240,未开通
孙秀娟,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：血液学研究再生障得性贫血，缺铁性贫血，骨增生异常...,￥100,￥200
权薇薇,副主任医师,门诊心脏,上海交通大学医学院附属瑞金医院,10.0,擅长：冠心病、高血压病、心律失常、心力衰竭、心肌病、高...,￥400,未开通
胡耐博,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：白血病，再生障碍性贫血，骨髓增生异常综合征等疾病...,￥100,￥200
高波涛,副主任医师,先天性心脏瓣膜疾病,上海儿童医学中心,10.0,擅长：各类小儿先天性心脏病的外科治疗。包括简单先心病如...,￥80,￥120
王启贤,主任医师,心脏内科,昆明医科大学第一附属医院,10.0,擅长：心血管病临床及冠心病及先天性心脏病介入诊治，高血...,￥150,￥300
李正良,主任医师,消化内科,西安交通大学第一附属医院,9.9,擅长：消化内科疾病与感染性疾病的诊断与治疗;特别是对各...,￥15,￥50
李建平,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,擅长：各种类型贫血，再生障碍性贫血，溶血性贫血，纯红细...,￥80,￥200
郑汝桦,副主任医师,消化内科,南京鼓楼医院,10.0,擅长：胃肠镜操作，胃肠道疾病内镜下治疗，胆道系统疾病（...,￥25,￥30
高路,副主任医师,心血管内科(河医院区),郑州大学第一附属医院,10.0,擅长：郑州大学第一附属医院心血管内科(河医院区)副主任...,￥30,未开通
孙达龙,副主任医师,消化科,复旦大学附属中山医院,9.9,擅长：擅长消化系统相关疾病的规范化诊疗，尤其是各种病因...,￥100,￥200
俞晶,主任医师,消化内科,汕头大学医学院第一附属医院,10.0,擅长：炎症性肠病（溃疡性结肠炎，克罗恩病），食道、胃肠...,￥50,￥199
单敏,主治医师,神经内科,泰安市中心医院,10.0,擅长：脑血管病、脑梗死、脑血栓形成、脑出血、蛛网膜下腔...,￥0,￥50
张琴,主任医师,内科,山东省立第三医院,10.0,擅长：急、慢性肾炎；肾病综合征(膜性肾病、IgA肾病等...,￥50,￥50
赵英帅,主治医师,内科,河南省人民医院,10.0,擅长：体检报告解读、幽门螺旋杆菌感染、高血压、高血脂、...,￥49,￥80
马希英,副主任医师,普内科,广东省人民医院,10.0,擅长：1、糖尿病、甲状腺机能亢进、痛风、高血脂及慢性...,￥40,暂无排班
杨德生,主任医师,消化内科,河南省人民医院,9.9,擅长：消化内科常见病，多发病及危急重症疾病的诊治，擅长...,￥20,￥50
王君化,副主任医师,消化内科,西安市人民医院（西安市第四医院）,10.0,擅长：消化系统肿瘤，胃溃疡，反流性疾病，各种肝病、胰腺...,￥20,￥60
陈令松,主任医师,血液科,徐州矿务集团总医院,10.0,擅长：对白血病、淋巴瘤及多发性骨髓瘤等血液肿瘤的规范化...,￥30,￥50
严绍南,副主任医师,呼吸科,浙江省立同德医院,10.0,擅长：肺部感染性疾病，肺结节的鉴别诊断，慢性阻塞性肺疾...,￥39,暂无排班
陈彤,副主任医师,血液肿瘤科,天津医科大学总医院,10.0,擅长：内科系统常见疾病，尤其是血液系统肿瘤的诊疗,￥30,未开通
关婧,副主任医师,心血管内科,丽水微医互联网医院,10.0,擅长：心血管内科常见疾病的诊治，如冠心病、高血压的药物...,￥100,暂无排班
蒋丽敏,主任医师,内分泌科,北部战区总医院,10.0,擅长：内分泌性疾病：糖尿病、甲状腺疾病、痛风、代谢综合...,￥90,未开通
刘盼,主治医师,心血管内一科,威海市妇幼保健院,10.0,擅长：内科常见病、多发病如冠心病、高血压、糖尿病、...,￥15,￥80
程琤,主治医师,内科,山东省立第三医院,10.0,擅长：内科常见病的诊疗，尤其消化系统常见病，食管、胃肠...,￥100,￥100
曾芳芳,主治医师,内分泌科,复旦大学附属华山医院,10.0,擅长：甲状腺疾病(甲减、甲亢、甲状腺结节、甲状腺炎等)...,￥50,暂无排班
梁彦,副主任医师,内科,天津和平微医医院,10.0,擅长：治疗肺癌的化疗及治疗,￥100,未开通
辛海光,副主任医师,门诊感染病,上海交通大学医学院附属瑞金医院,10.0,擅长：肝硬化肝衰竭诊治、肝脏肿瘤诊断评估及综合治疗,￥80,未开通
孙虹,副主任医师,神经内科,首都医科大学宣武医院,9.8,擅长：帕金森病、青年帕金森病、各种帕金森综合征（包括进...,￥200,￥500
樊慧慧,主治医师,贫血科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：再生障碍性贫血，溶血性贫血，骨髓增生异常综合征等...,未开通,￥100
陆宁,副主任医师,内科,天津和平微医医院,9.8,擅长：乳腺癌、肺癌、卵巢癌等多种实体肿瘤化疗、内分泌治...,￥100,￥100
赖凌云,副主任医师,肾内科,复旦大学附属华山医院,9.7,擅长：20年原发和继发性肾病的诊断和治疗经验，擅长Ig...,￥100,未开通
刘宏磊,副主任医师,门诊风湿免疫,上海交通大学医学院附属瑞金医院,10.0,擅长：抗磷脂综合症(相关习惯性流产、胎停及多发血栓)...,￥149,￥189
高玉霞,主任医师,心脏内科,天津医科大学总医院,10.0,擅长：疑难心血管疾病的诊疗，尤其是高血压、心力衰竭、冠...,￥50,￥90
王亮,副主任医师,心血管内科门诊,江苏省人民医院,10.0,擅长：冠心病、高血压、高脂血症、心力衰竭、心律失常药物...,￥20,暂无排班
杨爽,主任医师,心血管内科,河北省人民医院,10.0,擅长：老年病的诊治，如冠心病、高血压、心律失常、心力衰...,￥50,￥50
张佳瑜,主治医师,消化科,上海儿童医学中心,10.0,擅长：小儿消化常见疾病的诊治，包括胃肠炎、消化不良、消...,￥58,未开通
苏琳,副主任医师,消化内科,北京大学人民医院,10.0,擅长：1、非病毒性肝病，包括自身免疫性肝病，脂肪肝等诊...,￥90,暂无排班
石敏,主治医师,内分泌科,西京医院,10.0,擅长：糖尿病，甲状腺疾病，高尿酸血症及痛风等内分泌代谢...,￥60,未开通
杨苏乔,副主任医师,呼吸与危重症医学科,首都医科大学附属北京朝阳医院,10.0,擅长：甲流，新型冠状病毒肺炎，肺栓塞，肺动脉高压，慢阻...,￥200,￥400
陈希婧,副主任医师,生殖高年专家,浙江大学医学院附属妇产科医院,10.0,"擅长：女性不孕症、妇科内分泌疾病诊治及辅助生育,熟练掌...",￥50,未开通
何飞,主任医师,呼吸内科,杭州市红十字会医院,10.0,擅长：1.慢性呼吸道疾病诊治，如慢性咳嗽、哮喘、慢阻肺...,￥30,￥100
陈芬荣,副主任医师,消化内科,西安交通大学第二附属医院,10.0,擅长：食管、胃、肠及肝胆胰等消化疾病的诊断治疗，熟练掌...,￥39,￥50
李同斌,主治医师,心脏内科,西京医院,9.9,擅长：先天性心脏病的诊断及介入封堵治疗，肺动脉高压的诊...,￥20,未开通
吴双,住院医师,心内科,中国医学科学院阜外医院,10.0,擅长：常见心内科相关疾病诊治,￥30,￥120
张有志,副主任医师,呼吸科,复旦大学附属华山医院,10.0,擅长：慢性咳嗽的诊断和治疗；肺部结节的良恶性鉴别；肺癌...,￥200,暂无排班
张丽,主治医师,内科,山东省立第三医院,10.0,擅长：甲状腺疾病，糖尿病，高尿酸血症(痛风)，高脂血症...,￥30,￥100
徐庆年,主任医师,感染科,上海市公共卫生临床中心金山总部,10.0,擅长：新型冠状病毒感染，慢性病毒性肝炎（乙型，丙型），...,￥159,￥200
蒋叔星,副主任医师,心血管内科,三明市第一医院,10.0,擅长：高血压、高脂血症、冠心病、心律失常、糖尿病、高尿...,￥50,￥48
姜林宏,主治医师,感染科,江苏省人民医院,10.0,擅长：艾滋，新冠状病毒感染，梅毒，恐艾，肝炎，水痘，狂...,￥26,￥30
高杰,副主任医师,感染病科,哈尔滨医科大学附属第二医院,10.0,擅长：慢性乙肝、丙肝、肝硬化腹水、肝癌、感染性发热、败...,￥50,未开通
赖朝辉,副主任医师,心内科,天津市第三中心医院,10.0,擅长：心内科相关疾病，如冠心病、心肌病、心力衰竭、高血...,￥50,￥100
薛守斌,副主任医师,呼吸科,兰州市第一人民医院,10.0,擅长：慢性阻塞性肺疾病、支气管哮喘、肺部感染性疾病、支...,￥30,￥60
申建凯,主任医师,血液内科门诊,中南大学湘雅二医院,9.9,擅长：疑难血液病诊断及淋巴细胞肿瘤为主的恶性血液病,￥150,未开通
朱春平,主治医师,消化内科,上海长海医院,9.9,擅长：慢性胃炎，消化性溃疡，反流性食管炎，消化道出血，...,￥168,￥500
王达俭,副主任医师,呼吸内科门诊,景德镇市第一人民医院,10.0,擅长：肺部肿瘤的诊断、化疗、介入及靶向治疗，对于慢性阻...,￥5,￥25
郝媛媛,主治医师,内科,天津和平微医医院,10.0,擅长：全科常见病多发病的诊断及治疗。擅长心脑血管疾病的...,￥15,￥200
刘丽丽,主治医师,神经内科,甘肃省第二人民医院,10.0,擅长：三叉神经、面神经炎、偏头痛、带状疱疹后遗神经痛、...,￥30,￥50
魏兵,副主任医师,消化内科,桂林医学院附属医院,10.0,擅长：消化内科常见病多发病诊治。全科医学相关疾病以及旅...,￥68,￥198
刘先锋,主治医师,内六科,泰达国际心血管病医院,10.0,擅长：心脏病、呼吸疾病、消化疾病、代谢疾病以及常见传染...,￥20,暂无排班
王凯,副主任医师,心内科,鸡西市中医医院,10.0,擅长：擅长冠状病毒感染冠状病毒肺炎心血管内科常见疾...,￥20,￥88
李健洪,主任医师,心内科,清远市人民医院,10.0,擅长：在冠心病、高血压、心力衰竭、高血脂等心血管常见病...,￥38,￥88
蔡珍华,副主任医师,消化科,中国人民解放军第95医院,10.0,擅长：慢性胃炎，胃食管反流，胃肠功能紊乱，肝炎，胃幽门...,￥30,￥40
金丽娟,主任医师,心内科（心律失常）,哈尔滨医科大学附属第二医院,10.0,擅长：心内科各疾病的诊断、治疗和防预，冠心病、高血压病...,￥100,未开通
李博,主治医师,呼吸内科,甘肃省武威肿瘤医院,10.0,擅长：感冒、发烧、气管炎、哮喘、结核、肺炎、肺栓塞、支...,￥20,￥50
赵汝星,副主任医师,内分泌科,山东大学齐鲁医院,10.0,擅长：内分泌与代谢性疾病,￥129,暂无排班
王惠芳,主任医师,呼吸内科,西安医学院第二附属医院,10.0,擅长：呼吸消化内科常见病及疑难病，尤其各型呼吸衰竭、重...,￥50,暂无排班
王萍,副主任医师,风湿免疫科,大连市友谊医院,10.0,擅长：痛风性关节炎、类风湿性关节炎、红斑狼疮、骨质增生...,￥20,￥30
李福刚,副主任医师,神经内科,天津市静海区医院,10.0,擅长：脑血管病（脑出血、脑梗死、静脉窦血栓形成、蛛网膜...,￥30,￥129
王俊,副主任医师,心内科(专家),上海交通大学附属第一人民医院松江南院,10.0,擅长：冠心病、高血压、代谢综合症、心力衰竭、心律失常等...,￥59,￥100
李成支,主治医师,呼吸内科,西安市红会医院,10.0,擅长：呼吸内科相关常见疾病(普通感冒，流感，肺部感染，...,￥25,￥39
何军衡,主治医师,消化内科,甘肃省第二人民医院,10.0,擅长：消化系统疾病，特别是消化道疑难危重的抢救消化道...,￥20,￥50
盛杰,主治医师,老年医学科,中南大学湘雅医院,10.0,擅长：房颤、心衰、扩张性心肌病、心肌炎、高脂血症、冠心...,￥50,未开通
李贲,副主任医师,肝病中心,北京地坛医院,10.0,擅长：新型冠状病毒感染，乙肝、丙肝抗病毒治疗，乙肝母婴...,￥45,未开通
李孝锋,主治医师,传染科,唐都医院,10.0,擅长：病毒性肝炎、肝炎肝硬化、自身免疫性肝病、非酒精性...,￥30,暂无排班
郭艳茹,主治医师,内科,辽宁医学院附属第三医院,10.0,擅长：常见内科相关疾病,￥20,￥49
贺慧鹏,副主任医师,消化内科,中南大学湘雅医学院附属株洲医院,10.0,擅长：对消化内科疾病和内镜下疾病的诊治方面有特长。慢性...,￥50,￥80
温顺祝,主治医师,血液内科,成都市第一人民医院,10.0,擅长：内科常见疾病，如感冒，高血压，糖尿病等，血液内科...,￥20,暂无排班
吴海武,主任医师,消化内科,赣州市人民医院,10.0,擅长：对消化内科专业的疾病的治疗，尤其是老年性消化性疾...,￥15,￥888
董增胜,主治医师,内科,日照市中医医院,10.0,擅长：内科类常见疾病，中医内科妇科男科疾病，如冠心病，...,￥20,暂无排班
陈伟贤,主任医师,神经内科门诊,江苏省人民医院,9.9,擅长：脑血管病，神经系统变性病，神经系统感染性疾病及周...,￥200,￥200
刘波,主任医师,消化肿瘤内科,山东省肿瘤医院,10.0,擅长：常见肿瘤的化疗、靶向治疗、内分泌治疗、姑息治疗等...,￥20,￥30
程斌,主任医师,消化内科,华中科技大学同济医学院附属同济医院,9.8,擅长：各种肝病（脂肪肝、肝硬化与肝癌）、胰腺疾病与功能...,￥100,暂无排班
李博杰,副主任医师,消化内科,辽宁省朝阳市中心医院,10.0,擅长：消化内科，呼吸科，妇科，小儿肠道疾病，小儿肺炎等...,￥30,￥80
李正国,主任医师,呼吸内科,甘肃省武威肿瘤医院,10.0,擅长：呼吸系统疾病、肺癌的规范化治疗、慢性阻塞性肺疾病...,￥58,￥120
耿涛,副主任医师,心血管内科,沧州市中心医院,10.0,擅长：治疗心内科疾病，如：心肌炎，心肌缺血，心绞痛，心...,￥50,￥150
黄武,副主任医师,老年内科门诊,中南大学湘雅二医院,,擅长：主要从事老年内分泌疾病临床，在多年的工作中积累了...,￥30,未开通
乐湘华,主治医师,消化内科,中国人民解放军第928医院,9.9,擅长：熟悉消化道常见疾病如胃炎、肝炎，乙肝，十二指肠炎...,￥30,暂无排班
韩春艳,主治医师,综合内科,郑州人民医院,10.0,擅长：内科常见病的诊治。发热、咳嗽、贫血、血小板减少、...,￥20,￥30
郭玉强,副主任医师,肾内科,聊城市第二人民医院,10.0,擅长：肾病综合征，肾炎综合征，血尿，蛋白尿，高血压，糖...,￥30,￥58
马安林,主任医师,感染科门诊,中日友好医院,9.8,擅长：对自身免疫性肝病（包括自身免疫性肝炎，自身免疫性...,￥300,未开通
陈立颖,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：冠心病、高血压临床治疗；心血管重症疾病的临床诊断...,￥200,暂无排班
刘志杰,主任医师,普内科,山东青岛中西医结合医院,10.0,擅长：中西医结合验方治疗带状疱疹后神经痛，亚健康状态（...,￥50,未开通
叶蕾,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：血液系统疾病诊治，尤其是红细胞疾病：再生障碍性贫...,￥50,￥200
白玉焕,副主任医师,消化内科,聊城市第二人民医院,10.0,擅长：消化内科常见疾病及疑难杂症的诊断及治疗，肝病及肠...,￥30,￥50
窦爱霞,主任医师,血液内科,山东大学第二医院,10.0,擅长：白血病、淋巴瘤、骨髓瘤等血液肿瘤的诊断与治疗，针...,￥30,暂无排班
卢联合,主任医师,感染科,北京地坛医院,10.0,擅长：各种肝病，艾滋病，感染性疾病。,￥125,未开通
汤美,副主任医师,消化内科,常州市第一人民医院,10.0,擅长：常见消化内科疾病：如慢性胃炎、反流性食管炎、消化...,￥30,￥40
郭公新,主任医师,消化科,解放军总医院第五医学中心（原307医院）,10.0,擅长：消化内镜下的诊断和治疗、如內镜下止血、息肉的切除...,￥100,￥200
任丽媛,副主任医师,内分泌科,大连市友谊医院,10.0,擅长：糖尿病饮食运动指导、糖尿病血糖精细调节、胰岛素泵...,￥25,￥50
刘春生,主任医师,内科,石家庄市人民医院,10.0,擅长：从医30余年，擅长心血管疾病如冠心病，心绞痛，心...,￥50,￥100
徐鹤翔,副主任医师,感染性疾病门诊,合肥市第一人民医院,10.0,擅长：各种细菌、病毒、真菌、寄生虫等感染性疾病及传染病...,￥25,暂无排班
霍亚平,主任医师,肾病科,山西省中医院,10.0,擅长：治疗泌尿系炎症、过敏性紫癜性肾炎、IgA肾病、肾...,￥30,￥50
张强,主治医师,内科,山东省立第三医院,10.0,擅长：擅长临床常见疾病的诊断和治疗，比如消化系统，呼吸...,￥50,￥60
邵暄茗,主治医师,呼吸内科,大连市中西医结合医院,10.0,"擅长：呼吸内科疾病的诊治,尤其是慢阻肺、哮喘、肺癌",￥30,暂无排班
段淑荣,主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：脑血管疾病（脑出血、肺梗塞、血管性痴呆、静脉窦血...,￥50,未开通
邹美银,主任医师,AIDS防治咨询,南通市第三人民医院,10.0,擅长：艾滋病急慢性肝炎水痘。结核等各类急慢性传染性...,￥30,￥50
吴李飞,主治医师,消化内科,安庆市立医院,10.0,擅长：消化内科相关疾病诊疗，如消化性溃疡，胃食管反流，...,￥25,￥50
沙莎,副主任医师,神经内科,中国医科大学附属第一医院,10.0,擅长：常见老年疾病包括老年病痴呆，脑出血，脑血栓，头痛...,￥99,￥200
冯一洲,医师,心脏内科,四川大学华西医院,10.0,擅长：常见病多发病的诊治及各种血液学检查报告的解读。,￥20,￥200
郭涛,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：噬血细胞综合征，白血病，淋巴瘤，骨髓瘤；擅长血小...,￥100,未开通
沈珠军,主任医师,心内科,北京协和医院,10.0,擅长：冠心病介入治疗，高血压、高脂血症等心血管疾病诊治...,￥600,未开通
郑洋洋,主治医师,消化内科,西京医院,9.9,擅长：1.各种肝病包括病毒性肝炎、自身免疫性肝炎、肝癌...,￥60,未开通
盛滋科,主治医师,门诊感染病,上海交通大学医学院附属瑞金医院,10.0,擅长：发热，呼吸道感染，细菌感染，各种病毒性肝炎,￥70,未开通
范学工,主任医师,感染病科,中南大学湘雅医院,9.8,擅长：各类肝脏疾病，特别是病毒性肝炎的诊断与治疗。,￥600,未开通
陆福明,主任医师,肾内科,复旦大学附属华山医院,9.8,擅长：各种肾炎如IgA肾炎、膜性肾病、狼疮性肾炎治疗。...,￥298,￥498
郭涛,副主任医师,消化内科,北京协和医院,9.9,擅长：早期胃癌，幽门螺杆菌感染，胰腺疾病，结肠息肉，炎...,￥400,暂无排班
邓钰蕾,主任医师,门诊神内,上海交通大学医学院附属瑞金医院,9.9,擅长：癫痫等发作性疾病、老年性痴呆、头痛、睡眠障碍、脑...,￥300,￥800
龚凌云,副主任医师,神经内科,复旦大学附属华山医院,10.0,擅长：周围神经病、神经痛、运动神经元病、脊髓病变、脑血...,￥198,未开通
匡鼎伟,副主任医师,肾病科,复旦大学附属华山医院,9.9,擅长：各类慢性肾小球肾炎、各种类型肾病综合征、IgA肾...,￥158,￥368
李洋,副主任医师,贫血科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：白血病，再生障碍性贫血，缺铁性贫血，骨髓增生异常...,￥200,￥300
柳青,副主任医师,神经科,北京协和医院,9.8,擅长：脑血管病，癫痫，睡眠障碍，运动神经元病，家族遗传...,￥600,暂无排班
吴庆军,主任医师,风湿免疫科,北京协和医院,9.9,擅长：诊治系统性红斑狼疮、干燥综合征、类风湿关节炎、脊...,未开通,未开通
张广文,主治医师,消化内科,西京医院,9.9,擅长：消化内科急危重症，消化道出血，肝硬化，门脉高压，...,￥50,暂无排班
周琦,副主任医师,消化肠病专科,华中科技大学同济医学院附属同济医院,10.0,擅长：慢性萎缩性胃炎等癌前病变、内镜下消化道早期肿瘤的...,￥150,暂无排班
张东华,主任医师,造血干细胞专病,华中科技大学同济医学院附属同济医院,9.9,擅长：各种血液病，特别是恶性血液病（如急性、慢性白血病...,￥50,￥100
邵凌云,主任医师,感染发热,复旦大学附属华山医院,9.7,擅长：专长发热待查、中枢神经系统感染、泌尿系统感染、E...,￥150,未开通
骆翔,主任医师,神经内科,华中科技大学同济医学院附属同济医院,9.7,擅长：脑血管疾病(特别是缺血性脑血管病的介入诊断和治疗...,￥300,暂无排班
黄岩,副主任医师,心内科,中国医学科学院阜外医院,10.0,擅长：善于中西医结合治疗风湿性心脏病，心律失常，心肌病...,￥70,未开通
汤荟冬,主任医师,门诊神内,上海交通大学医学院附属瑞金医院,9.8,擅长：记忆力减退、癫痫,￥200,未开通
张玉洁,主治医师,消化内科,西京医院,10.0,擅长：专注炎症性肠病（溃疡性结肠炎、克罗恩病）的诊治。,未开通,￥100
田磊,主任医师,心内科,首都医科大学附属北京安贞医院,9.9,擅长：冠心病介入治疗。冠心病、急性心梗，冠心病合并糖尿...,￥100,￥300
周宁,副主任医师,消化内科,浙江大学医学院附属第一医院,9.9,擅长：胃食管反流病、消化性溃疡、胃炎、消化道出血、消化...,￥100,￥280
陈苗,副主任医师,血液内科,北京协和医院,10.0,擅长：再生障碍性贫血、骨髓增生异常综合征、溶血性贫血、...,￥300,未开通
钱卫冲,主任医师,二院心血管科门诊,江苏省人民医院,9.9,擅长：对高血压病、血脂异常、冠心病心绞痛心肌梗塞、心律...,￥50,未开通
赵鸿琛,主治医师,神经内科,复旦大学附属华山医院,9.9,擅长：每周二上午开设“颈动脉/脑动脉狭窄专病门诊”，该...,￥58,未开通
张琪,主任医师,神经内科,天津市静海区医院,10.0,擅长：脑血管病、神经肌肉病、神经退行性疾病、神经内科等...,￥80,￥200
曹金霞,主任医师,神经内科,连云港市第二人民医院东院,10.0,擅长：头痛，头晕，脑卒中，失眠，焦虑，抑郁及各种躯...,￥50,￥60
刘海娜,副主任医师,风湿科,中国医科大学附属第一医院,10.0,擅长：类风湿关节炎、系统性红斑狼疮,￥100,暂无排班
张琳琳,副主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：冠心病、心律失常、高脂血症、高血压,￥50,￥50
顾晓萌,副主任医师,消化内科,山东大学齐鲁医院,10.0,擅长：激光共聚焦内镜、胶囊内镜诊断治疗技术,￥20,暂无排班
张爱森,副主任医师,老年内分泌科门诊,江苏省人民医院,10.0,擅长：内分泌科常见疾病的诊断与治疗，包括骨质疏松，甲状...,￥30,未开通
王洪华,主治医师,内分泌科,丽水微医互联网医院,10.0,擅长：甲状腺机能亢进、皮炎，湿疹，皮肤性病，2型糖尿病...,￥50,暂无排班
孙为豪,主任医师,老年消化内科门诊,江苏省人民医院,9.8,擅长：消化内科各种疾病的诊治，尤其慢性胃炎的合理用药，...,￥150,￥150
秦胜梅,副主任医师,心内科,复旦大学附属中山医院,9.9,擅长：快速和缓慢心律失常诊治，起搏器植入和随访，心衰的...,￥200,未开通
柏愚,副主任医师,消化内科,上海长海医院,9.9,擅长：胃、结肠、胰腺、胆道疾病的内镜诊断与治疗，包括胃...,￥599,￥999
杨铁生,主任医师,风湿免疫科,北京大学人民医院,9.8,擅长：风湿性疾病包括类风湿关节炎、干燥综合征、系统性红...,￥300,￥500
张璐,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：血液科贫血和淋巴瘤等相关疾病的治疗,￥60,未开通
张家源,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.3,擅长：白血病，淋巴癌，多发性骨髓瘤，再生障碍性贫血，免...,￥50,￥100
姜敏,主任医师,消化内科,中国医科大学附属第一医院,9.9,擅长：食管、胃、肠道、肝、胆、胰腺以及腹腔常见病、多发...,￥100,￥100
李群,副主任医师,肾脏病,浙江大学医学院附属第一医院,10.0,擅长：慢性肾小球肾炎、IgA肾病、狼疮性肾炎、慢性肾功...,￥60,￥120
吕晓毅,副主任医师,血液科,中国医科大学附属第一医院,10.0,擅长：常见、疑难和罕见血液疾病常见血液病：如再生障碍...,￥50,￥100
邵耘,主任医师,老年消化内科门诊,江苏省人民医院,10.0,擅长：擅长胃食管反流病、慢性胃炎、幽门螺杆菌感染、消化...,未开通,￥200
张林杉,主治医师,内分泌科,复旦大学附属中山医院,10.0,擅长： 糖尿病、高血脂、高尿酸血症、肥胖、非酒精性脂肪...,￥99,未开通
官振标,副主任医师,呼吸内科,上海长海医院,10.0,擅长：肺部良恶性肿瘤的诊断及规范化治疗，慢阻肺、支气管...,￥100,￥300
